Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Score,Footnote,Measure Start Date,Measure End Date,Location
270074,P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET,"760 HOSPITAL CIRCLE, POST OFFICE BOX 760",BROWNING,MT,59417,GLACIER,4063386157,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.79,,01/01/2014,12/31/2014,"760 HOSPITAL CIRCLE, POST OFFICE BOX 760
BROWNING, MT 59417
(48.566609, -113.019655)"
180101,GEORGETOWN COMMUNITY HOSPITAL,1140 LEXINGTON ROAD,GEORGETOWN,KY,40324,SCOTT,5028681100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.04,,01/01/2014,12/31/2014,"1140 LEXINGTON ROAD
GEORGETOWN, KY 40324
(38.186223, -84.562445)"
330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,NY,10461,BRONX,7189185000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"1400 PELHAM PARKWAY SOUTH
BRONX, NY 10461
(40.857455, -73.84721)"
240100,SANFORD BEMIDJI MEDICAL CENTER,1300 ANNE ST NW,BEMIDJI,MN,56601,BELTRAMI,2187515430,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.9,,01/01/2014,12/31/2014,"1300 ANNE ST NW
BEMIDJI, MN 56601
(47.505009, -94.898125)"
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,RICHMOND HEIGHTS,MO,63117,SAINT LOUIS,3147688000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.99,,01/01/2014,12/31/2014,"6420 CLAYTON RD
RICHMOND HEIGHTS, MO 63117
(38.633943, -90.310138)"
260077,ST ANTHONY'S MEDICAL CENTER,10010 KENNERLY ROAD,SAINT LOUIS,MO,63128,SAINT LOUIS,3145251000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"10010 KENNERLY ROAD
SAINT LOUIS, MO 63128
(38.509739, -90.37775)"
310003,PALISADES MEDICAL CENTER,7600 RIVER RD,NORTH BERGEN,NJ,07047,HUDSON,2018545000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"7600 RIVER RD
NORTH BERGEN, NJ 07047
(40.794166, -73.995765)"
310084,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS,600 RIVER AVE,LAKEWOOD,NJ,08701,OCEAN,7323631900,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.13,,01/01/2014,12/31/2014,"600 RIVER AVE
LAKEWOOD, NJ 08701
(40.073799, -74.217415)"
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,3154734240,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.03,,01/01/2014,12/31/2014,"750 EAST ADAMS STREET
SYRACUSE, NY 13210
(43.042676, -76.139247)"
240071,DISTRICT ONE HOSPITAL,200 STATE AVENUE,FARIBAULT,MN,55021,RICE,5073346451,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.86,,01/01/2014,12/31/2014,"200 STATE AVENUE
FARIBAULT, MN 55021
(44.288715, -93.256022)"
260227,BLACK RIVER COMMUNITY MEDICAL CENTER,217 PHYSICIANS PARK DRIVE,POPLAR BLUFF,MO,63901,BUTLER,5736866001,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.93,,01/01/2014,12/31/2014,"217 PHYSICIANS PARK DRIVE
POPLAR BLUFF, MO 63901
(36.76923, -90.458866)"
310112,BAYSHORE COMMUNITY HOSPITAL,727 N BEERS ST,HOLMDEL,NJ,07733,MONMOUTH,7327395900,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.08,,01/01/2014,12/31/2014,"727 N BEERS ST
HOLMDEL, NJ 07733
(40.404203, -74.193354)"
250079,SHARKEY ISSAQUENA COMMUNITY HOSPITAL,47 SOUTH FOURTH ST,ROLLING FORK,MS,39159,SHARKEY,6628734395,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.92,,01/01/2014,12/31/2014,"47 SOUTH FOURTH ST
ROLLING FORK, MS 39159
(32.905084, -90.885005)"
220100,SOUTH SHORE HOSPITAL,55 FOGG ROAD,SOUTH WEYMOUTH,MA,02190,NORFOLK,7813408000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"55 FOGG ROAD
SOUTH WEYMOUTH, MA 02190
(42.17472, -70.954075)"
230031,LAKE HURON MEDICAL CENTER,2601 ELECTRIC AVENUE,PORT HURON,MI,48060,SAINT CLAIR,8109851500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"2601 ELECTRIC AVENUE
PORT HURON, MI 48060
(42.955359, -82.432545)"
160147,GRINNELL REGIONAL MEDICAL CENTER,210 FOURTH AVENUE,GRINNELL,IA,50112,POWESHIEK,6412367511,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.85,,01/01/2014,12/31/2014,"210 FOURTH AVENUE
GRINNELL, IA 50112
(41.743286, -92.733237)"
190053,JENNINGS AMERICAN LEGION HOSPITAL,1634 ELTON ROAD,JENNINGS,LA,70546,JEFFERSON DAVIS,3376167000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.06,,01/01/2014,12/31/2014,"1634 ELTON ROAD
JENNINGS, LA 70546
(30.239215, -92.663445)"
150153,ST VINCENT HEART CENTER OF INDIANA LLC,10580 N MERIDIAN ST,INDIANAPOLIS,IN,46290,HAMILTON,3175835000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"10580 N MERIDIAN ST
INDIANAPOLIS, IN 46290
(39.934358, -86.160285)"
230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,4000 WELLNESS DRIVE,MIDLAND,MI,48670,MIDLAND,9898393000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.9,,01/01/2014,12/31/2014,"4000 WELLNESS DRIVE
MIDLAND, MI 48670
(43.635774, -84.261821)"
290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,5400 SOUTH RAINBOW BLVD,LAS VEGAS,NV,89118,CLARK,7028533000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.16,,01/01/2014,12/31/2014,"5400 SOUTH RAINBOW BLVD
LAS VEGAS, NV 89118
(36.089714, -115.242882)"
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,8169424000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.07,,01/01/2014,12/31/2014,"1000 CARONDELET DR
KANSAS CITY, MO 64114
(38.935007, -94.605907)"
160045,ST LUKES HOSPITAL,1026 A AVE NE,CEDAR RAPIDS,IA,52402,LINN,3193697211,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.93,,01/01/2014,12/31/2014,"1026 A AVE NE
CEDAR RAPIDS, IA 52402
(41.985632, -91.659013)"
190041,CHRISTUS HEALTH SHREVEPORT - BOSSIER,1453 E BERT KOUNS INDUSTRIAL DRIVE,SHREVEPORT,LA,71105,CADDO,3186815000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.05,,01/01/2014,12/31/2014,"1453 E BERT KOUNS INDUSTRIAL DRIVE
SHREVEPORT, LA 71105
(32.426166, -93.71877)"
290008,NORTHEASTERN NEVADA REGIONAL HOSPITAL,2001 ERRECART BLVD,ELKO,NV,89801,ELKO,7757385151,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"2001 ERRECART BLVD
ELKO, NV 89801
(40.822684, -115.728877)"
240106,REGIONS HOSPITAL,640 JACKSON STREET,SAINT PAUL,MN,55101,RAMSEY,6512543456,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.95,,01/01/2014,12/31/2014,"640 JACKSON STREET
SAINT PAUL, MN 55101
(44.955083, -93.096026)"
190004,THIBODAUX REGIONAL MEDICAL CENTER,602 N ACADIA ROAD,THIBODAUX,LA,70301,LAFOURCHE,9854475500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"602 N ACADIA ROAD
THIBODAUX, LA 70301
(29.780546, -90.806819)"
310092,CAPITAL HEALTH SYSTEM-FULD CAMPUS,750 BRUNSWICK AVE,TRENTON,NJ,08638,MERCER,6093946000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.1,,01/01/2014,12/31/2014,"750 BRUNSWICK AVE
TRENTON, NJ 08638
(40.235987, -74.752776)"
160033,GENESIS MEDICAL CENTER-DAVENPORT,1227 EAST RUSHOLME STREET,DAVENPORT,IA,52803,SCOTT,5634211000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"1227 EAST RUSHOLME STREET
DAVENPORT, IA 52803
(41.542837, -90.556958)"
190015,"NORTH OAKS MEDICAL CENTER, L L C",15790 PAUL VEGA MD DRIVE,HAMMOND,LA,70403,TANGIPAHOA,9853452700,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.09,,01/01/2014,12/31/2014,"15790 PAUL VEGA MD DRIVE
HAMMOND, LA 70403
(30.466698, -90.45758)"
170086,STORMONT VAIL HOSPITAL,1500 SW 10TH AVENUE,TOPEKA,KS,66604,SHAWNEE,7853546121,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"1500 SW 10TH AVENUE
TOPEKA, KS 66604
(39.051129, -95.695627)"
230005,PROMEDICA BIXBY HOSPITAL,818 RIVERSIDE AVENUE,ADRIAN,MI,49221,LENAWEE,5172650900,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.94,,01/01/2014,12/31/2014,"818 RIVERSIDE AVENUE
ADRIAN, MI 49221
(41.912713, -84.049555)"
190256,STERLING SURGICAL HOSPITAL,989 ROBERT BLVD,SLIDELL,LA,70458,SAINT TAMMANY,5046908200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,1 - The number of cases/patients is too few to report.,01/01/2014,12/31/2014,"989 ROBERT BLVD
SLIDELL, LA 70458
(30.290777, -89.769405)"
220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,02114,SUFFOLK,6177262000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.03,,01/01/2014,12/31/2014,"55 FRUIT STREET
BOSTON, MA 02114
(42.362403, -71.06884)"
150017,LUTHERAN HOSPITAL OF INDIANA,7950 W JEFFERSON BLVD,FORT WAYNE,IN,46804,ALLEN,2604357001,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"7950 W JEFFERSON BLVD
FORT WAYNE, IN 46804
(41.037374, -85.245885)"
330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,11373,QUEENS,7183341141,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.07,,01/01/2014,12/31/2014,"79-01 BROADWAY
ELMHURST, NY 11373
(40.74434, -73.88598)"
240022,SANFORD WORTHINGTON MEDICAL CENTER,1018 SIXTH AVENUE PO BOX 997,WORTHINGTON,MN,56187,NOBLES,5073723380,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.84,,01/01/2014,12/31/2014,"1018 SIXTH AVENUE PO BOX 997
WORTHINGTON, MN 56187
(43.621858, -95.599179)"
190002,LAFAYETTE GENERAL MEDICAL CENTER,1214 COOLIDGE AVENUE,LAFAYETTE,LA,70503,LAFAYETTE,3372897991,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"1214 COOLIDGE AVENUE
LAFAYETTE, LA 70503
(30.202319, -92.018705)"
270004,BILLINGS CLINIC HOSPITAL,2800 10TH AVE N,BILLINGS,MT,59101,YELLOWSTONE,4066574000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.94,,01/01/2014,12/31/2014,"2800 10TH AVE N
BILLINGS, MT 59101
(45.790427, -108.5142)"
330033,"CHENANGO MEMORIAL HOSPITAL, INC",179 NORTH BROAD STREET,NORWICH,NY,13815,CHENANGO,6073354111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.89,,01/01/2014,12/31/2014,"179 NORTH BROAD STREET
NORWICH, NY 13815
(42.541885, -75.524709)"
320033,LOS ALAMOS MEDICAL CENTER,3917 WEST ROAD,LOS ALAMOS,NM,87544,LOS ALAMOS,5056624201,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.87,,01/01/2014,12/31/2014,"3917 WEST ROAD
LOS ALAMOS, NM 87544
(35.882164, -106.319768)"
320005,SAN JUAN REGIONAL MEDICAL CENTER,801 WEST MAPLE STREET,FARMINGTON,NM,87401,SAN JUAN,5056092000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.92,,01/01/2014,12/31/2014,"801 WEST MAPLE STREET
FARMINGTON, NM 87401
(36.724323, -108.215501)"
150090,FRANCISCAN ST MARGARET HEALTH - DYER,24 JOLIET ST,DYER,IN,46311,LAKE,2198652141,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.05,,01/01/2014,12/31/2014,"24 JOLIET ST
DYER, IN 46311
(41.494365, -87.524166)"
250128,MERIT HEALTH BATESVILLE,303 MEDICAL CENTER DRIVE,BATESVILLE,MS,38606,PANOLA,6625635611,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.99,,01/01/2014,12/31/2014,"303 MEDICAL CENTER DRIVE
BATESVILLE, MS 38606
(34.306319, -89.916488)"
150026,IU HEALTH GOSHEN HOSPITAL,200 HIGH PARK AVE,GOSHEN,IN,46526,ELKHART,5743641000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.99,,01/01/2014,12/31/2014,"200 HIGH PARK AVE
GOSHEN, IN 46526
(41.564326, -85.829995)"
260015,TWIN RIVERS REGIONAL MEDICAL CENTER,1301 FIRST ST,KENNETT,MO,63857,DUNKLIN,5738884522,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"1301 FIRST ST
KENNETT, MO 63857
(36.236617, -90.041772)"
180029,HAZARD ARH REGIONAL MEDICAL CENTER,100 MEDICAL CENTER DRIVE,HAZARD,KY,41701,PERRY,6064396600,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"100 MEDICAL CENTER DRIVE
HAZARD, KY 41701
(37.279027, -83.227413)"
330397,INTERFAITH MEDICAL CENTER,1545 ATLANTIC AVENUE,BROOKLYN,NY,11213,KINGS,7186134000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.99,,01/01/2014,12/31/2014,"1545 ATLANTIC AVENUE
BROOKLYN, NY 11213
(40.677866, -73.937154)"
180132,LAKE CUMBERLAND REGIONAL HOSPITAL,305 LANGDON STREET,SOMERSET,KY,42502,PULASKI,6066797441,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.99,,01/01/2014,12/31/2014,"305 LANGDON STREET
SOMERSET, KY 42502
(37.086576, -84.617956)"
330045,HUNTINGTON HOSPITAL,270 PARK AVENUE,HUNTINGTON,NY,11743,SUFFOLK,6313512000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"270 PARK AVENUE
HUNTINGTON, NY 11743
(40.879201, -73.417488)"
230105,MCLAREN - NORTHERN MICHIGAN,416 CONNABLE AVE,PETOSKEY,MI,49770,EMMET,2314874000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.95,,01/01/2014,12/31/2014,"416 CONNABLE AVE
PETOSKEY, MI 49770
(45.373477, -84.969152)"
200020,YORK HOSPITAL,15 HOSPITAL DRIVE,YORK,ME,03909,YORK,2073634321,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"15 HOSPITAL DRIVE
YORK, ME 03909
(43.142879, -70.651236)"
250058,SOUTH CENTRAL REG MED CTR,1220 JEFFERSON ST BOX 607,LAUREL,MS,39440,JONES,6014264000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.92,,01/01/2014,12/31/2014,"1220 JEFFERSON ST BOX 607
LAUREL, MS 39440
(31.685911, -89.14135)"
250117,HIGHLAND COMMUNITY  HOSPITAL,130 HIGHLAND PKWY,PICAYUNE,MS,39466,PEARL RIVER,6013589400,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.04,,01/01/2014,12/31/2014,"130 HIGHLAND PKWY
PICAYUNE, MS 39466
(30.552569, -89.665487)"
190298,CENTRAL LOUISIANA SURGICAL HOSPITAL,651 NORTH BOLTON AVE,ALEXANDRIA,LA,71301,RAPIDES,3184496400,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"651 NORTH BOLTON AVE
ALEXANDRIA, LA 71301
(31.315236, -92.467478)"
250049,BEACHAM MEMORIAL HOSPITAL,205 N CHERRY STREET,MAGNOLIA,MS,39652,PIKE,6017832353,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.94,,01/01/2014,12/31/2014,"205 N CHERRY STREET
MAGNOLIA, MS 39652
(31.145626, -90.459291)"
180005,HIGHLANDS REGIONAL MEDICAL CENTER,5000 KENTUCKY ROUTE 321,PRESTONSBURG,KY,41653,FLOYD,6068868511,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"5000 KENTUCKY ROUTE 321
PRESTONSBURG, KY 41653
(37.71054, -82.77025)"
180149,T J HEALTH COLUMBIA,901 WESTLAKE DRIVE,COLUMBIA,KY,42728,ADAIR,2703844753,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.9,,01/01/2014,12/31/2014,"901 WESTLAKE DRIVE
COLUMBIA, KY 42728
(37.096289, -85.29494)"
230104,HARPER UNIVERSITY HOSPITAL,3990 JOHN R STREET,DETROIT,MI,48201,WAYNE,3137456211,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"3990 JOHN R STREET
DETROIT, MI 48201
(42.351349, -83.057875)"
240001,NORTH MEMORIAL MEDICAL CENTER,3300 OAKDALE NORTH,ROBBINSDALE,MN,55422,HENNEPIN,7635205200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"3300 OAKDALE NORTH
ROBBINSDALE, MN 55422
(45.014214, -93.321172)"
310070,SAINT PETER'S UNIVERSITY HOSPITAL,254 EASTON AVE,NEW BRUNSWICK,NJ,08901,MIDDLESEX,7327458600,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.09,,01/01/2014,12/31/2014,"254 EASTON AVE
NEW BRUNSWICK, NJ 08901
(40.501846, -74.45913)"
320086,LOVELACE REGIONAL HOSPITAL - ROSWELL,117 EAST 19TH STREET,ROSWELL,NM,88201,CHAVES,5756277000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"117 EAST 19TH STREET
ROSWELL, NM 88201
(33.41597, -104.52094)"
180139,KENTUCKY RIVER MEDICAL CENTER,540 JETT DRIVE,JACKSON,KY,41339,BREATHITT,6066666000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"540 JETT DRIVE
JACKSON, KY 41339
(37.566469, -83.370093)"
180056,METHODIST HOSPITAL,1305 N ELM ST,HENDERSON,KY,42420,HENDERSON,2708277700,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"1305 N ELM ST
HENDERSON, KY 42420
(37.853858, -87.581257)"
280061,REGIONAL WEST MEDICAL CENTER,4021 AVE B,SCOTTSBLUFF,NE,69361,SCOTTS BLUFF,3086353711,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.95,,01/01/2014,12/31/2014,"4021 AVE B
SCOTTSBLUFF, NE 69361
(41.885055, -103.665837)"
180045,ST ELIZABETH FLORENCE,4900 HOUSTON ROAD,FLORENCE,KY,41042,BOONE,8592125220,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"4900 HOUSTON ROAD
FLORENCE, KY 41042
(39.017615, -84.63279)"
170074,GEARY COMMUNITY HOSPITAL,1102 ST MARY'S ROAD,JUNCTION CITY,KS,66441,GEARY,7852384131,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.92,,01/01/2014,12/31/2014,"1102 ST MARY'S ROAD
JUNCTION CITY, KS 66441
(39.013059, -96.850438)"
330223,MASSENA MEMORIAL HOSPITAL,1 HOSPITAL DRIVE,MASSENA,NY,13662,SAINT LAWRENCE,3157641711,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.82,,01/01/2014,12/31/2014,"1 HOSPITAL DRIVE
MASSENA, NY 13662
(44.936344, -74.907828)"
230054,UP HEALTH SYSTEM - MARQUETTE,420 W MAGNETIC,MARQUETTE,MI,49855,MARQUETTE,9062289440,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"420 W MAGNETIC
MARQUETTE, MI 49855
(46.553607, -87.399158)"
330259,MERCY MEDICAL CENTER,1000 NORTH VILLAGE AVENUE,ROCKVILLE CENTRE,NY,11570,NASSAU,5167052525,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.14,,01/01/2014,12/31/2014,"1000 NORTH VILLAGE AVENUE
ROCKVILLE CENTRE, NY 11570
(40.688191, -73.633236)"
170133,SAINT LUKE'S CUSHING HOSPITAL,711 MARSHALL STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,9136841102,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.91,,01/01/2014,12/31/2014,"711 MARSHALL STREET
LEAVENWORTH, KS 66048
(39.307798, -94.918982)"
250099,GREENWOOD LEFLORE HOSPITAL,1401 RIVER RD / PO BOX 1410,GREENWOOD,MS,38930,LEFLORE,6624597000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.04,,01/01/2014,12/31/2014,"1401 RIVER RD / PO BOX 1410
GREENWOOD, MS 38930
(33.518253, -90.200062)"
150076,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH,1915 LAKE AVE,PLYMOUTH,IN,46563,MARSHALL,5749484000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"1915 LAKE AVE
PLYMOUTH, IN 46563
(41.335562, -86.331617)"
250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,100 HOSPITAL DRIVE,BOONEVILLE,MS,38829,PRENTISS,6627205000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.95,,01/01/2014,12/31/2014,"100 HOSPITAL DRIVE
BOONEVILLE, MS 38829
(34.656413, -88.565762)"
250168,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA,960 AVENT DRIVE,GRENADA,MS,38901,GRENADA,6622277000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"960 AVENT DRIVE
GRENADA, MS 38901
(33.763293, -89.81834)"
190261,OUACHITA COMMUNITY HOSPITAL,1275 GLENNWOOD DRIVE,WEST MONROE,LA,71291,OUACHITA,3183221339,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,1 - The number of cases/patients is too few to report.,01/01/2014,12/31/2014,"1275 GLENNWOOD DRIVE
WEST MONROE, LA 71291
(32.501369, -92.149303)"
230141,MCLAREN FLINT,401 S BALLENGER HIGHWAY,FLINT,MI,48532,GENESEE,8103422000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"401 S BALLENGER HIGHWAY
FLINT, MI 48532
(43.014192, -83.733577)"
250136,MERIT HEALTH WOMEN'S HOSPITAL,1026 RIVER OAKS DRIVE,FLOWOOD,MS,39232,RANKIN,6019321000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,1 - The number of cases/patients is too few to report.,01/01/2014,12/31/2014,"1026 RIVER OAKS DRIVE
FLOWOOD, MS 39232
(32.325239, -90.107117)"
190040,SLIDELL MEMORIAL HOSPITAL,1001 GAUSE BLVD,SLIDELL,LA,70458,SAINT TAMMANY,9856432200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"1001 GAUSE BLVD
SLIDELL, LA 70458
(30.284651, -89.770421)"
310001,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,07601,BERGEN,2019962000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.13,,01/01/2014,12/31/2014,"30 PROSPECT AVE
HACKENSACK, NJ 07601
(40.88397, -74.057987)"
230297,KARMANOS CANCER CENTER,4100 JOHN R,DETROIT,MI,48201,WAYNE,8005766266,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.03,,01/01/2014,12/31/2014,"4100 JOHN R
DETROIT, MI 48201
(42.35189, -83.058192)"
190020,LANE REGIONAL MEDICAL CENTER,6300 MAIN STREET,ZACHARY,LA,70791,EAST BATON ROUGE,2256584000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.15,,01/01/2014,12/31/2014,"6300 MAIN STREET
ZACHARY, LA 70791
(30.649957, -91.136747)"
240115,MERCY HOSPITAL,4050 COON RAPIDS BLVD,COON RAPIDS,MN,55433,ANOKA,7632368205,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.9,,01/01/2014,12/31/2014,"4050 COON RAPIDS BLVD
COON RAPIDS, MN 55433
(45.183842, -93.368221)"
